,track_id,track,track_popularity,data_added,top_year,album_name,album_release_year,genre,artists_name,artists_popularity,track_duration,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artists_popularity_highest,genre_list
14,25FTMokYEbEWHEdss5JLZS,Teenage Dirtbag,80.0,2020-08-07T08:16:37Z,2000,Teenage Dirtbag,1999-02-15,pop rock,Wheatus,172977,241666.0,0.625,0.85,-3.904,0.0495,0.346,0.000233,0.174,0.633,94.661,172977,['pop rock']
15,49X0LAl6faAusYq02PRAY6,Lady - Hear Me Tonight,79.0,2020-08-07T08:16:37Z,2000,Lady - Hear Me Tonight,2001,"disco house,filter house",Modjo,181318,307153.0,0.72,0.808,-5.627,0.0379,0.00793,0.0293,0.0634,0.869,126.041,181318,"['disco house', 'filter house']"
16,5XVjNRubJUW0iPhhSWpLCj,Better Off Alone,78.0,2020-08-07T08:16:37Z,2000,Better Off Alone,2000-10-01,eurodance,Alice Deejay,130328,214883.0,0.671,0.882,-6.149,0.0552,0.00181,0.667,0.285,0.787,136.955,130328,['eurodance']
17,3XKIUb7HzIF1Vu9usunMzc,Maria Maria (feat. The Product G&B),77.0,2020-08-07T08:16:37Z,2000,Maria Maria (feat. The Product G&B),1999-06-15,"blues rock,classic rock,mexican classic rock","Santana,The Product G&B","3209107,4014",261973.0,0.777,0.601,-5.931,0.126,0.0406,0.00201,0.0348,0.68,97.911,3209107,"['blues rock', 'classic rock', 'mexican classic rock']"
18,7iXF2W9vKmDoGAhlHdpyIa,Forgot About Dre,81.0,2020-08-07T08:16:37Z,2000,Forgot About Dre,1999-11-16,"g funk,gangster rap,hip hop,rap,west coast rap,detroit hip hop,hip hop,rap","Dr. Dre,Eminem","10838704,79014892",222293.0,0.924,0.74,-1.299,0.0774,0.0827,0.0,0.163,0.621,133.974,79014892,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap', 'detroit hip hop', 'hip hop', 'rap']"
19,52LJ3hyknOijCrE5gCD0rE,L'Amour Toujours,77.0,2020-11-18T06:28:43Z,2000,L'Amour Toujours,2001-05-23,"eurodance,italo dance",Gigi D'Agostino,810451,242053.0,0.638,0.877,-4.449,0.0302,0.0771,0.0221,0.364,0.743,139.052,810451,"['eurodance', 'italo dance']"
20,1ZozJfi8u9cO2Ob8KwiwNT,Higher,77.0,2020-08-07T08:16:37Z,2000,Higher,1999-01-01,"alternative metal,nu metal,post-grunge",Creed,3136260,316733.0,0.459,0.83,-6.254,0.0364,5.15e-05,0.00014,0.206,0.431,155.827,3136260,"['alternative metal', 'nu metal', 'post-grunge']"
21,2avKuMN2QXkaG9vvHa2JLt,Take A Look Around,77.0,2020-08-07T08:16:37Z,2000,Take A Look Around,2000-10-17,"alternative metal,funk metal,nu metal,post-grunge,rap metal,rock",Limp Bizkit,5502156,321040.0,0.425,0.852,-5.607,0.046,0.0175,0.306,0.0935,0.512,101.968,5502156,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
22,35o9a4iAfLl5jRmqMX9c1D,Shape of My Heart,74.0,2020-08-07T08:16:37Z,2000,Shape of My Heart,2000-11-21,"boy band,dance pop,pop",Backstreet Boys,5461404,230093.0,0.575,0.786,-4.353,0.0296,0.252,0.0,0.159,0.518,96.102,5461404,"['boy band', 'dance pop', 'pop']"
23,0LWkaEyQRkF0XAms8Bg1fC,Party Up,73.0,2020-08-07T08:16:37Z,2000,Party Up,1999-12-21,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap",DMX,4761006,268866.0,0.51,0.931,-3.302,0.347,0.0738,0.0,0.5,0.53,201.936,4761006,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
24,0gPQTLaqHDgdupKEok7J2x,7 Days,72.0,2020-08-07T08:16:37Z,2000,7 Days,2000-08-14,"british soul,talent show",Craig David,876104,235133.0,0.659,0.812,-7.499,0.0487,0.23,0.0,0.0951,0.888,83.014,876104,"['british soul', 'talent show']"
25,4pmc2AxSEq6g7hPVlJCPyP,"Jumpin', Jumpin'",72.0,2020-08-07T08:16:37Z,2000,"Jumpin', Jumpin'",1999-07-27,"dance pop,girl group,pop,r&b,urban contemporary",Destiny's Child,6844313,230200.0,0.771,0.685,-4.639,0.0567,0.00543,0.00157,0.0537,0.683,88.997,6844313,"['dance pop', 'girl group', 'pop', 'r&b', 'urban contemporary']"
26,6Sy9BUbgFse0n0LPA5lwy5,Sandstorm,72.0,2020-08-07T08:16:37Z,2000,Sandstorm,2001-01-01,"eurodance,finnish edm",Darude,185250,225493.0,0.528,0.965,-7.984,0.0465,0.141,0.985,0.0797,0.587,136.065,185250,"['eurodance', 'finnish edm']"
27,5p0ietGkLNEqx1Z7ijkw5g,My Love,72.0,2020-08-07T08:16:37Z,2000,My Love,2000,boy band,Westlife,3967799,231760.0,0.491,0.593,-5.975,0.0255,0.098,0.0,0.257,0.328,144.142,3967799,['boy band']
28,7m97yKVzPpXV9Z4ezEziOD,Big Pimpin',72.0,2020-08-07T08:16:37Z,2000,Big Pimpin',1999-12-28,"east coast hip hop,gangster rap,hip hop,pop rap,rap,dirty south rap","JAY-Z,UGK","8781050,891454",283066.0,0.88,0.814,-6.307,0.14,0.168,0.00672,0.0584,0.942,138.083,8781050,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'dirty south rap']"
29,5OQGeJ1ceykovrykZsGhqL,Breathless,72.0,2020-08-07T08:16:37Z,2000,Breathless,2000-07-17,"celtic rock,europop,pop rock",The Corrs,1107368,207506.0,0.607,0.82,-7.754,0.0597,0.0541,6.8e-05,0.269,0.768,126.988,1107368,"['celtic rock', 'europop', 'pop rock']"
30,2AW37v0bDyuOzGP3XnmFuA,It's Gonna Be Me,72.0,2020-08-07T08:16:37Z,2000,It's Gonna Be Me,2000-03-21,"boy band,dance pop,pop",*NSYNC,2184902,192426.0,0.636,0.873,-4.672,0.071,0.0407,1.27e-06,0.0372,0.908,165.071,2184902,"['boy band', 'dance pop', 'pop']"
31,3BsaRV5QIulYz2lV9WWa8T,Show Me the Meaning of Being Lonely,72.0,2020-08-07T08:16:37Z,2000,Show Me the Meaning of Being Lonely,1999-05-18,"boy band,dance pop,pop",Backstreet Boys,5461404,234960.0,0.63,0.625,-5.088,0.0252,0.231,0.0,0.0765,0.683,167.998,5461404,"['boy band', 'dance pop', 'pop']"
32,3wMUvT6eIw2L5cZFG1yH9j,Country Grammar (Hot Shit),71.0,2020-08-07T08:16:37Z,2000,Country Grammar (Hot Shit),2000-06-27,"dance pop,gangster rap,hip hop,pop rap,rap,st louis rap,urban contemporary",Nelly,2591314,287000.0,0.865,0.664,-6.822,0.108,0.00689,0.0,0.142,0.565,162.831,2591314,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'st louis rap', 'urban contemporary']"
33,2AogRMqARWyUP7VQ3gmSoY,Can't Fight The Moonlight,71.0,2020-08-07T08:16:37Z,2000,Can't Fight The Moonlight,2001-01-30,"contemporary country,country,country dawn,country road",LeAnn Rimes,1337088,215506.0,0.628,0.834,-6.341,0.0497,0.403,0.0,0.051,0.626,97.865,1337088,"['contemporary country', 'country', 'country dawn', 'country road']"
34,6qc34bnVOyqGDPni8H5W0U,Amazed,71.0,2020-08-07T08:16:37Z,2000,Amazed,1999,"contemporary country,country,country road",Lonestar,1411615,240866.0,0.561,0.543,-8.498,0.0324,0.26,0.0,0.124,0.243,139.803,1411615,"['contemporary country', 'country', 'country road']"
35,2TTYIwTM2iLC1YOyHuhRMt,Lucky,71.0,2020-08-07T08:16:37Z,2000,Lucky,2000-05-16,"dance pop,pop",Britney Spears,13346336,206226.0,0.765,0.791,-5.707,0.0317,0.262,0.000154,0.0669,0.966,95.026,13346336,"['dance pop', 'pop']"
36,6Wnlq1Pu3I0BajLvxn05Vr,Try Again,70.0,2020-08-07T08:16:37Z,2000,Try Again,2001-07-07,"contemporary r&b,dance pop,hip pop,r&b,urban contemporary",Aaliyah,4111695,284640.0,0.794,0.662,-4.913,0.249,0.0789,0.0,0.0937,0.683,93.053,4111695,"['contemporary r&b', 'dance pop', 'hip pop', 'r&b', 'urban contemporary']"
37,0eKyHwckh9vQb8ncZ2DXCs,With Arms Wide Open,70.0,2020-08-07T08:16:37Z,2000,With Arms Wide Open,1999-01-01,"alternative metal,nu metal,post-grunge",Creed,3136260,274800.0,0.41,0.539,-8.412,0.0302,0.00425,0.00089,0.117,0.141,138.852,3136260,"['alternative metal', 'nu metal', 'post-grunge']"
38,7f1Dmr246cJ9uQYdbplTbh,He Wasn't Man Enough,69.0,2020-08-07T08:16:37Z,2000,He Wasn't Man Enough,2000,"contemporary r&b,dance pop,r&b,urban contemporary",Toni Braxton,3967189,261933.0,0.739,0.947,-1.916,0.0411,0.00916,3.14e-05,0.326,0.766,88.009,3967189,"['contemporary r&b', 'dance pop', 'r&b', 'urban contemporary']"
39,1m2xMsxbtxv21Brome189p,I Wanna Know,69.0,2020-08-07T08:16:37Z,2000,I Wanna Know,2000-04-18,"contemporary r&b,r&b,urban contemporary",Joe,1815692,296693.0,0.725,0.487,-5.959,0.0368,0.26,1.09e-05,0.431,0.599,136.086,1815692,"['contemporary r&b', 'r&b', 'urban contemporary']"
40,46n2EGFnPC3tzWCN1Aqe26,This I Promise You,69.0,2020-08-07T08:16:37Z,2000,This I Promise You,2000-03-21,"boy band,dance pop,pop",*NSYNC,2184902,284760.0,0.55,0.587,-6.279,0.0329,0.354,0.0,0.128,0.466,165.975,2184902,"['boy band', 'dance pop', 'pop']"
41,7GHKA8GIMcND6c5nN1sFnD,Sexbomb,68.0,2020-10-02T13:59:09Z,2000,Sexbomb,1999,"adult standards,british invasion,deep house,disco house,vocal house","Tom Jones,Mousse T.","907914,36827",211893.0,0.801,0.876,-3.94,0.0446,0.144,1.38e-05,0.104,0.932,122.979,907914,"['adult standards', 'british invasion', 'deep house', 'disco house', 'vocal house']"
42,1H5tvpoApNDxvxDexoaAUo,Who Let The Dogs Out,68.0,2020-08-07T08:16:37Z,2000,Who Let The Dogs Out,2000,bahamian pop,Baha Men,43912,198400.0,0.869,0.887,-4.505,0.0993,0.0605,0.0,0.148,0.784,129.221,43912,['bahamian pop']
43,1VuBmEauSZywQVtqbxNqka,Beautiful Day,68.0,2020-08-07T08:16:37Z,2000,Beautiful Day,2000-01-01,"irish rock,permanent wave,rock",U2,11754003,246400.0,0.539,0.926,-6.495,0.0499,0.014,0.00136,0.36,0.454,136.279,11754003,"['irish rock', 'permanent wave', 'rock']"
44,3mNecsYFb6LQg7822DPXCP,Absolutely (Story of a Girl) - Radio Mix,68.0,2020-08-07T08:16:37Z,2000,Absolutely (Story of a Girl) - Radio Mix,2000-05-16,pop rock,Nine Days,97190,189333.0,0.481,0.94,-5.204,0.066,0.000891,0.0,0.0939,0.66,96.493,97190,['pop rock']
45,5PMKzsUsTpZZGsCcJBuhP2,"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",67.0,2020-08-07T08:16:37Z,2000,"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",1999-05-29,"contemporary r&b,r&b,urban contemporary","Donell Jones,Lisa ""Left Eye"" Lopes","1183600,25238",243733.0,0.854,0.543,-6.166,0.0844,0.0402,5.73e-05,0.0419,0.868,103.032,1183600,"['contemporary r&b', 'r&b', 'urban contemporary']"
46,0ZqveF2rEFlz2oqF2xrriP,The Riddle,67.0,2020-10-02T13:30:31Z,2000,The Riddle,1999,"eurodance,italo dance",Gigi D'Agostino,810451,285426.0,0.74,0.876,-6.87,0.0369,0.0173,0.00152,0.0785,0.825,127.002,810451,"['eurodance', 'italo dance']"
47,69XUpOpjzDKcfdxqZebGiI,"Independent Women, Pt. 1",67.0,2020-10-02T12:48:52Z,2000,"Independent Women, Pt. 1",2001-05-01,"dance pop,girl group,pop,r&b,urban contemporary",Destiny's Child,6844313,221133.0,0.73,0.602,-3.782,0.206,0.362,3.69e-06,0.169,0.927,97.954,6844313,"['dance pop', 'girl group', 'pop', 'r&b', 'urban contemporary']"
48,4Y8q64VnhD0vFYy9g2WFpi,It Feels So Good,67.0,2020-08-07T08:16:37Z,2000,It Feels So Good,2000-08-24,,Sonique,59639,240866.0,0.634,0.677,-7.278,0.0304,0.0117,0.00103,0.126,0.558,135.012,59639,['nan']
49,5Aa33rAPkp7f7l1aVqsHO8,Fool Again,66.0,2020-08-07T08:16:37Z,2000,Fool Again,1999-11-01,boy band,Westlife,3967799,234866.0,0.533,0.512,-6.851,0.0288,0.0475,0.0,0.0442,0.553,75.984,3967799,['boy band']
50,3w8Mw9GHYepoTWOSdiyosj,Incomplete,66.0,2020-08-07T08:16:37Z,2000,Incomplete,1999-11-30,"contemporary r&b,dirty south rap,hip pop,r&b,urban contemporary",Sisqo,961181,274226.0,0.746,0.443,-7.693,0.0771,0.282,0.0,0.14,0.272,119.311,961181,"['contemporary r&b', 'dirty south rap', 'hip pop', 'r&b', 'urban contemporary']"
51,1sxUaLi0G2vB7dl4ogtCxH,Never Let You Go - 2008 Remaster,66.0,2020-08-07T08:16:37Z,2000,Never Let You Go - 2008 Remaster,1999-11-23,"alternative metal,alternative rock,pop rock,post-grunge",Third Eye Blind,1520548,237240.0,0.728,0.94,-5.034,0.0368,0.0814,0.000162,0.109,0.967,113.76,1520548,"['alternative metal', 'alternative rock', 'pop rock', 'post-grunge']"
52,7A0apkTSTvMbSI7yplcmlh,Come on over Baby (All I Want Is You) - Radio Version,66.0,2020-08-07T08:16:37Z,2000,Come on over Baby (All I Want Is You) - Radio Version,1999,"dance pop,pop",Christina Aguilera,7938046,203333.0,0.829,0.915,-3.205,0.106,0.226,1.25e-05,0.246,0.779,118.903,7938046,"['dance pop', 'pop']"
53,65B1tEOv5W294uCKbmEcFV,I Hope You Dance,66.0,2020-08-07T08:16:37Z,2000,I Hope You Dance,2000-01-01,"country,country dawn,country road",Lee Ann Womack,742007,294533.0,0.385,0.443,-9.627,0.0295,0.0632,0.0,0.0898,0.275,151.278,742007,"['country', 'country dawn', 'country road']"
54,6q4aoWgTQ8td2AvqQXuFqm,Take A Picture,65.0,2020-08-07T08:16:37Z,2000,Take A Picture,1999-08-24,"alternative metal,alternative rock,grunge,industrial metal,nu metal,post-grunge",Filter,517257,363800.0,0.541,0.776,-8.042,0.0298,0.00147,0.000221,0.178,0.282,98.986,517257,"['alternative metal', 'alternative rock', 'grunge', 'industrial metal', 'nu metal', 'post-grunge']"
55,4l1MNtoCiTxBwf6yxD7kFd,Born to Make You Happy,64.0,2020-08-07T08:16:37Z,2000,Born to Make You Happy,1999-01-12,"dance pop,pop",Britney Spears,13346336,243533.0,0.633,0.922,-4.842,0.0454,0.116,0.000465,0.071,0.686,84.11,13346336,"['dance pop', 'pop']"
56,7JKEA8xYDoFp4q0QBW2PGg,Shackles (Praise You),64.0,2020-08-07T08:16:37Z,2000,Shackles (Praise You),2000,"gospel,gospel r&b",Mary Mary,631391,198346.0,0.779,0.834,-2.773,0.162,0.0343,0.0,0.0886,0.8,100.46,631391,"['gospel', 'gospel r&b']"
57,5bGmuxShUba9maPswDnhCs,What a Girl Wants,66.0,2020-08-07T08:16:37Z,2000,What a Girl Wants,1999,"dance pop,pop",Christina Aguilera,7938046,215800.0,0.754,0.819,-6.833,0.112,0.0684,0.0,0.345,0.818,142.137,7938046,"['dance pop', 'pop']"
58,4cKGldbhGJniI8BrB3K6tb,Everything You Want,64.0,2020-08-07T08:16:37Z,2000,Everything You Want,1999-06-14,"neo mellow,pop rock,post-grunge",Vertical Horizon,429773,257066.0,0.636,0.761,-6.389,0.0306,0.0517,0.0,0.0642,0.736,93.896,429773,"['neo mellow', 'pop rock', 'post-grunge']"
59,1sjrDQXqAa9V07FjKIlAQ4,Hemorrhage (In My Hands),63.0,2020-08-07T08:16:37Z,2000,Hemorrhage (In My Hands),2000-09-19,"alternative metal,nu metal,post-grunge",Fuel,807132,236866.0,0.301,0.823,-4.072,0.0433,0.000144,0.000309,0.0833,0.372,152.017,807132,"['alternative metal', 'nu metal', 'post-grunge']"
60,3PbHle8KhJp6GuO1jLdEmQ,Be Like That,63.0,2020-08-07T08:16:37Z,2000,Be Like That,2000,"alternative metal,nu metal,post-grunge,rock",3 Doors Down,4266262,265906.0,0.487,0.702,-6.043,0.0238,0.00528,4.97e-06,0.129,0.306,95.982,4266262,"['alternative metal', 'nu metal', 'post-grunge', 'rock']"
61,5s4catxeZsaWFnOrvrXZHf,That's the Way It Is,63.0,2020-08-07T08:16:37Z,2000,That's the Way It Is,2019-01-18,canadian pop,Céline Dion,7867369,241373.0,0.634,0.886,-5.424,0.0434,0.154,0.0,0.118,0.577,93.04,7867369,['canadian pop']
62,4pV49P2v3sxI0XYjUTmOl1,Shalala Lala,62.0,2020-08-07T08:16:37Z,2000,Shalala Lala,2000-03-13,"bubblegum dance,eurodance,europop",Vengaboys,437579,214819.0,0.751,0.901,-5.802,0.0328,0.0504,0.00308,0.0395,0.973,124.017,437579,"['bubblegum dance', 'eurodance', 'europop']"
63,4Do68W4FWO2hRAJCzG1lus,I Turn to You,63.0,2020-08-07T08:16:37Z,2000,I Turn to You,1999,"dance pop,pop",Christina Aguilera,7938046,273706.0,0.599,0.47,-8.356,0.0376,0.38,0.0,0.111,0.298,127.177,7938046,"['dance pop', 'pop']"
64,1vlTMKVV0FxG6CxGTmSY3t,Life Is A Rollercoaster,62.0,2020-08-07T08:16:37Z,2000,Life Is A Rollercoaster,2000-01-01,"europop,talent show",Ronan Keating,1059788,234826.0,0.655,0.791,-8.923,0.0302,0.1,0.000124,0.334,0.862,118.981,1059788,"['europop', 'talent show']"
65,0UzsDmdpw0Q14KU4hieQss,Fill Me In,62.0,2020-08-07T08:16:37Z,2000,Fill Me In,2000-08-14,"british soul,talent show",Craig David,876104,257200.0,0.682,0.744,-6.981,0.0365,0.376,0.00951,0.06,0.827,132.493,876104,"['british soul', 'talent show']"
66,1RS3LStQYhju50eBdD9Uul,Thank God I Found You (feat. Joe & 98°),61.0,2020-08-07T08:16:37Z,2000,Thank God I Found You (feat. Joe & 98°),1999-11-02,"dance pop,pop,urban contemporary,contemporary r&b,r&b,urban contemporary,boy band","Mariah Carey,Joe,98º","9507476,1815692,468317",257360.0,0.348,0.532,-5.882,0.0331,0.592,0.0,0.106,0.148,129.297,9507476,"['dance pop', 'pop', 'urban contemporary', 'contemporary r&b', 'r&b', 'urban contemporary', 'boy band']"
67,0s46SltT4On0Z6kglK1I5c,I Just Wanna Love U (Give It 2 Me),61.0,2020-08-07T08:16:37Z,2000,I Just Wanna Love U (Give It 2 Me),2000-10-31,"east coast hip hop,gangster rap,hip hop,pop rap,rap",JAY-Z,8781050,227866.0,0.8,0.922,-5.125,0.24,0.301,9.31e-06,0.0352,0.801,98.631,8781050,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']"
68,046MBhhgQJJghnbgZCkaAR,I Need You,61.0,2020-08-07T08:16:37Z,2000,I Need You,2001-01-30,"contemporary country,country,country dawn,country road",LeAnn Rimes,1337088,229826.0,0.478,0.736,-7.124,0.0367,0.02,9.58e-05,0.118,0.564,144.705,1337088,"['contemporary country', 'country', 'country dawn', 'country road']"
69,2uZwyxrg6VPvlVsvclIfel,Where I Wanna Be,60.0,2020-08-07T08:16:37Z,2000,Where I Wanna Be,1999-05-29,"contemporary r&b,r&b,urban contemporary",Donell Jones,1183600,253626.0,0.664,0.396,-9.131,0.0298,0.52,0.0,0.268,0.453,102.053,1183600,"['contemporary r&b', 'r&b', 'urban contemporary']"
70,1uPrIHgYztXSkkcts9jet8,She Bangs - English Version,60.0,2020-08-07T08:16:37Z,2000,She Bangs - English Version,2000,"latin pop,mexican pop,puerto rican pop",Ricky Martin,7635122,280626.0,0.63,0.95,-4.012,0.0806,0.000915,6.51e-06,0.373,0.858,143.866,7635122,"['latin pop', 'mexican pop', 'puerto rican pop']"
71,79EAVfOpzgfHx3IE2BVFQv,Never Be The Same Again,60.0,2020-08-07T08:16:37Z,2000,Never Be The Same Again,1999,"dance pop,europop,talent show","Melanie C,Lisa ""Left Eye"" Lopes","341993,25238",294200.0,0.689,0.685,-5.153,0.0478,0.0921,0.0,0.119,0.398,160.067,341993,"['dance pop', 'europop', 'talent show']"
72,6PS1YRjdJ5Muakh2oh0UB2,Against All Odds (Take A Look at Me Now) - Mariah Only,61.0,2020-08-07T08:16:37Z,2000,Against All Odds (Take A Look at Me Now) - Mariah Only,2000-08-08,"dance pop,pop,urban contemporary",Mariah Carey,9507476,201933.0,0.542,0.498,-6.332,0.0299,0.49,0.0,0.101,0.218,117.763,9507476,"['dance pop', 'pop', 'urban contemporary']"
73,2N4viTG9njqCa4c46YyWs1,Be With You,59.0,2020-08-07T08:16:37Z,2000,Be With You,1999-01-01,"dance pop,latin pop,mexican pop",Enrique Iglesias,11294865,219360.0,0.683,0.866,-5.436,0.0329,0.0395,0.00161,0.0483,0.542,121.996,11294865,"['dance pop', 'latin pop', 'mexican pop']"
74,0HNXnhNZZtRZFLhP4hfyCP,Hey Baby (Radio Mix),59.0,2020-08-07T08:16:37Z,2000,Hey Baby (Radio Mix),2010-04-25,"classic schlager,oktoberfest,schlager",DJ Ötzi,353761,219240.0,0.666,0.968,-3.196,0.046,0.123,0.0,0.347,0.834,135.099,353761,"['classic schlager', 'oktoberfest', 'schlager']"
75,2WfhlEjoUII31H6imnQdvF,No More,59.0,2020-08-07T08:16:37Z,2000,No More,2000-08-22,"contemporary r&b,r&b",Ruff Endz,321672,242560.0,0.839,0.641,-5.669,0.0858,0.0324,4.56e-06,0.0602,0.927,97.004,321672,"['contemporary r&b', 'r&b']"
76,63nkNgHkmfgjElTEnCzKYU,Rise,59.0,2020-08-07T08:16:37Z,2000,Rise,2001-01-01,"british soul,new wave pop",GABRIELLE,258887,219093.0,0.558,0.481,-9.487,0.026,0.315,8.83e-06,0.09,0.631,144.673,258887,"['british soul', 'new wave pop']"
77,3cqZlRpC4lOnxUE7HE3N5k,Move Your Body - Gabry Ponte Original Radio Edit,59.0,2020-08-07T08:16:37Z,2000,Move Your Body - Gabry Ponte Original Radio Edit,1999,"eurodance,europop,italian adult pop,italo dance,eurodance,italo dance,slap house","Eiffel 65,Gabry Ponte","347825,457242",268863.0,0.745,0.958,-9.664,0.0287,0.0813,0.324,0.533,0.96,129.962,457242,"['eurodance', 'europop', 'italian adult pop', 'italo dance', 'eurodance', 'italo dance', 'slap house']"
78,1PmHkalaUHhh0fz23SBHDL,Let's Get Married,59.0,2020-08-07T08:16:37Z,2000,Let's Get Married,2000-01-18,"atl hip hop,contemporary r&b,r&b,urban contemporary",Jagged Edge,2087597,263226.0,0.761,0.627,-5.554,0.0538,0.175,0.0,0.128,0.891,109.821,2087597,"['atl hip hop', 'contemporary r&b', 'r&b', 'urban contemporary']"
79,7BgUcOjSOlKJXASLgJ6bx1,Bag Lady,59.0,2020-08-07T08:16:37Z,2000,Bag Lady,2000-10-31,"afrofuturism,alternative r&b,neo soul,r&b",Erykah Badu,2793548,348893.0,0.724,0.416,-8.964,0.0841,0.365,0.0,0.0969,0.578,151.181,2793548,"['afrofuturism', 'alternative r&b', 'neo soul', 'r&b']"
80,6dJ2mSRaKE9ctYw9qWNGWQ,There You Go,59.0,2020-08-07T08:16:37Z,2000,There You Go,2000-04-04,"dance pop,pop",P!nk,16151124,202800.0,0.822,0.847,-6.729,0.0917,0.0854,0.0,0.0452,0.668,107.908,16151124,"['dance pop', 'pop']"
81,1rj0XawWJNisX7SGYexowJ,Gotta Tell You,59.0,2020-08-07T08:16:37Z,2000,Gotta Tell You,2000,"bubblegum dance,europop,talent show",Samantha Mumba,179199,200160.0,0.739,0.75,-4.513,0.0278,0.205,0.0,0.157,0.758,109.983,179199,"['bubblegum dance', 'europop', 'talent show']"
82,6vgN6KGstss0GnBbKlMNK9,The Way You Love Me,59.0,2020-08-07T08:16:37Z,2000,The Way You Love Me,1999-11-09,"contemporary country,country,country dawn,country road",Faith Hill,1799660,186066.0,0.627,0.716,-7.175,0.0352,0.127,0.0,0.0344,0.734,101.99,1799660,"['contemporary country', 'country', 'country dawn', 'country road']"
83,1jRzdY7oUBOhrylNtiMtBD,Shake Ya Ass (feat. Pharrell Williams),58.0,2020-08-07T08:16:37Z,2000,Shake Ya Ass (feat. Pharrell Williams),2000-09-26,"crunk,dirty south rap,gangster rap,new orleans rap,dance pop,pop","Mystikal,Pharrell Williams","709821,4321617",256972.0,0.914,0.607,-5.658,0.32,0.0626,0.0,0.0515,0.666,98.054,4321617,"['crunk', 'dirty south rap', 'gangster rap', 'new orleans rap', 'dance pop', 'pop']"
84,0WHOPmOuQKuu05k4g3UTvk,Wonderful,58.0,2020-08-07T08:16:37Z,2000,Wonderful,2000-01-01,"alternative metal,alternative rock,nu metal,permanent wave,pop rock,post-grunge",Everclear,940516,280813.0,0.514,0.817,-6.489,0.05,0.0118,8.25e-06,0.346,0.734,186.765,940516,"['alternative metal', 'alternative rock', 'nu metal', 'permanent wave', 'pop rock', 'post-grunge']"
85,3lqT89gv8p3PYwXtr3ODjv,I Wish,58.0,2020-08-07T08:16:37Z,2000,I Wish,2000-04-18,"contemporary r&b,r&b,urban contemporary",Carl Thomas,666265,226760.0,0.736,0.666,-4.929,0.0337,0.0593,3.82e-05,0.107,0.224,89.824,666265,"['contemporary r&b', 'r&b', 'urban contemporary']"
86,2dwhMQsFeHr2S787WxqAqW,You Sang To Me,58.0,2020-08-07T08:16:37Z,2000,You Sang To Me,1999-09-28,"latin pop,modern salsa,salsa,tropical",Marc Anthony,9437839,347106.0,0.578,0.894,-5.42,0.0296,0.0103,2.66e-06,0.216,0.741,165.98,9437839,"['latin pop', 'modern salsa', 'salsa', 'tropical']"
87,5S0cvScXb33JVpjTiY9Ivi,Separated,58.0,2020-08-07T08:16:37Z,2000,Separated,2000-05-09,"contemporary r&b,r&b,urban contemporary",Avant,1427245,255600.0,0.798,0.48,-5.564,0.0276,0.247,0.0,0.237,0.643,108.241,1427245,"['contemporary r&b', 'r&b', 'urban contemporary']"
88,6fA7akEuTUL3dW1V0GELaZ,Bent,58.0,2020-08-07T08:16:37Z,2000,Bent,2000-05-23,"neo mellow,pop rock,post-grunge",Matchbox Twenty,2445136,256133.0,0.518,0.83,-6.814,0.0386,0.0404,3.85e-06,0.375,0.527,95.468,2445136,"['neo mellow', 'pop rock', 'post-grunge']"
89,4fazGt0v2v2zkzddQOcDZD,Don't Call Me Baby,58.0,2020-08-07T08:16:37Z,2000,Don't Call Me Baby,1999-01-01,"disco house,vocal house",Madison Avenue,23308,228140.0,0.808,0.982,-6.588,0.0311,0.0585,0.00689,0.35,0.961,124.999,23308,"['disco house', 'vocal house']"
90,3NEzjZbeSCy72Kx1clSYgC,Wifey,57.0,2020-08-07T08:16:37Z,2000,Wifey,2004-04-30,"boy band,contemporary r&b,minneapolis sound,new jack swing,r&b,urban contemporary",Next,1168020,243666.0,0.829,0.652,-8.693,0.108,0.067,0.0,0.0812,0.726,99.581,1168020,"['boy band', 'contemporary r&b', 'minneapolis sound', 'new jack swing', 'r&b', 'urban contemporary']"
91,47xLbuUdmD03ATrke934S1,Freestyler,57.0,2020-08-07T08:16:37Z,2000,Freestyler,2000,eurodance,Bomfunk MC's,81065,306333.0,0.822,0.922,-5.798,0.0989,0.0291,0.325,0.252,0.568,163.826,81065,['eurodance']
92,1ak0S3NhwWrUgNlQhJ1412,Case Of The Ex (Whatcha Gonna Do),57.0,2020-08-07T08:16:37Z,2000,Case Of The Ex (Whatcha Gonna Do),2000-01-01,"contemporary r&b,hip pop,r&b,urban contemporary",Mýa,1387724,236826.0,0.774,0.684,-4.721,0.0408,0.0687,9.34e-05,0.0765,0.354,98.001,1387724,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']"
