,artist,track_count,index,track_popularity,danceability,energy,instrumentalness,liveness,speechiness,loudness,tempo,valence
Luis_Fonsi,Luis Fonsi,2,Luis_Fonsi,76.5,0.652,0.7975000000000001,0.0,0.06905,0.16549999999999998,-4.5665,177.9135,0.848
Machine_Gun_Kelly,Machine Gun Kelly,2,Machine_Gun_Kelly,73.0,0.675,0.7044999999999999,0.0,0.11935,0.1795,-4.9945,109.9435,0.2605
Anne-Marie,Anne-Marie,3,Anne-Marie,79.66666666666667,0.6809999999999999,0.7753333333333333,0.0,0.14833333333333334,0.07323333333333333,-3.111,97.72566666666667,0.6263333333333333
Young_Thug,Young Thug,3,Young_Thug,77.0,0.703,0.5873333333333334,1.1866666666666666e-05,0.12233333333333334,0.08600000000000001,-5.051333333333333,117.67900000000002,0.24533333333333332
French_Montana,French Montana,1,French_Montana,86.0,0.726,0.769,0.0101,0.104,0.123,-5.043,97.985,0.733
Swae_Lee,Swae Lee,3,Swae_Lee,86.0,0.7453333333333333,0.6043333333333333,0.0033666666666666667,0.08033333333333333,0.07933333333333333,-4.593000000000001,92.63499999999999,0.8610000000000001
Harry_Styles,Harry Styles,5,Harry_Styles,87.8,0.5616000000000001,0.7457999999999999,0.0002034,0.2384,0.045660000000000006,-4.4122,116.74600000000001,0.5134
XXXTENTACION,XXXTENTACION,4,XXXTENTACION,82.5,0.8005000000000001,0.46225,0.0019410325,0.15510000000000002,0.12410000000000002,-7.453749999999999,100.49674999999999,0.53525
Quavo,Quavo,2,Quavo,80.0,0.718,0.675,0.0,0.1775,0.0469,-5.41,135.566,0.683
Zacari,Zacari,2,Zacari,85.0,0.8,0.585,0.0,0.153,0.0924,-7.343,126.058,0.779
Billie_Eilish,Billie Eilish,13,Billie_Eilish,71.6923076923077,0.5823846153846154,0.3051538461538461,0.09406066923076925,0.10299230769230769,0.14250000000000002,-11.305076923076923,110.65584615384616,0.30515384615384616
Lil_Uzi_Vert,Lil Uzi Vert,2,Lil_Uzi_Vert,79.5,0.829,0.708,0.0,0.11599999999999999,0.2375,-5.84,141.0875,0.28450000000000003
Portugal._The_Man,Portugal. The Man,1,Portugal._The_Man,82.0,0.801,0.795,0.000113,0.0717,0.0504,-5.115,79.028,0.754
Chord_Overstreet,Chord Overstreet,1,Chord_Overstreet,82.0,0.618,0.443,0.0,0.0829,0.0526,-9.681,119.949,0.167
Playboi_Carti,Playboi Carti,1,Playboi_Carti,82.0,0.791,0.582,0.0,0.35,0.286,-7.323,162.991,0.443
Axwell_/\_Ingrosso,Axwell /\ Ingrosso,1,Axwell_/\_Ingrosso,82.0,0.646,0.741,0.0,0.312,0.034,-4.973,123.077,0.571
Khalid,Khalid,13,Khalid,78.84615384615384,0.6020000000000001,0.5165384615384616,0.024398735384615386,0.11540769230769232,0.11406923076923078,-8.265230769230769,112.70707692307695,0.26869230769230773
Rag'n'Bone_Man,Rag'n'Bone Man,2,Rag'n'Bone_Man,76.0,0.7045,0.7969999999999999,0.0002515,0.12305,0.16905,-4.204000000000001,98.551,0.5800000000000001
Sandro_Cavazza,Sandro Cavazza,1,Sandro_Cavazza,81.0,0.662,0.858,0.0,0.0456,0.0428,-4.844,133.993,0.295
A_Boogie_Wit_da_Hoodie,A Boogie Wit da Hoodie,3,A_Boogie_Wit_da_Hoodie,77.66666666666667,0.737,0.6863333333333334,0.0,0.12533333333333332,0.1337,-5.196000000000001,106.03133333333335,0.5946666666666667
Kodak_Black,Kodak Black,3,Kodak_Black,77.0,0.7323333333333334,0.634,3.3033333333333334e-05,0.11046666666666666,0.17559999999999998,-6.2620000000000005,132.97,0.5163333333333333
SZA,SZA,6,SZA,84.5,0.649,0.6448333333333333,0.024060016666666666,0.22276666666666667,0.06541666666666666,-6.0058333333333325,115.98066666666666,0.48750000000000004
21_Savage,21 Savage,5,21_Savage,83.6,0.7236,0.542,0.00026542000000000004,0.17126000000000002,0.13852,-7.0074,123.752,0.20526
Lil_Peep,Lil Peep,2,Lil_Peep,75.5,0.54,0.7024999999999999,0.0,0.5815,0.0899,-6.577500000000001,128.03,0.38
Niall_Horan,Niall Horan,1,Niall_Horan,79.0,0.735,0.425,0.0,0.055,0.0464,-6.648,85.896,0.848
Julia_Michaels,Julia Michaels,3,Julia_Michaels,76.0,0.6283333333333333,0.504,2.5466666666666667e-06,0.0887,0.07923333333333334,-8.14,98.31599999999999,0.476
WATT,WATT,2,WATT,77.0,0.664,0.708,0.0,0.0841,0.0474,-4.154,103.07,0.742
Funk_Wav,Funk Wav,1,Funk_Wav,77.0,0.893,0.745,0.0,0.0943,0.0571,-3.105,101.018,0.872
Gucci_Mane,Gucci Mane,2,Gucci_Mane,76.5,0.751,0.625,3.405e-06,0.095,0.06205,-5.2935,134.46949999999998,0.31
Russ,Russ,1,Russ,76.0,0.759,0.245,0.000154,0.102,0.138,-6.545,96.992,0.209
NATTI_NATASHA,NATTI NATASHA,1,NATTI_NATASHA,76.0,0.814,0.813,9.33e-05,0.255,0.0561,-3.023,79.997,0.839
Ozuna,Ozuna,8,Ozuna,77.125,0.827375,0.75925,8.02175e-05,0.18341249999999998,0.15865,-4.2376249999999995,94.9125,0.6063750000000001
Migos,Migos,6,Migos,75.16666666666667,0.8286666666666668,0.6645,6.35e-07,0.2185,0.1769166666666667,-5.004166666666666,149.84199999999998,0.31783333333333336
A$AP_Ferg,A$AP Ferg,1,A$AP_Ferg,75.0,0.797,0.844,0.0,0.087,0.275,-5.482,170.142,0.52
J_Balvin,J Balvin,5,J_Balvin,74.0,0.6952,0.7406,0.0004259,0.32544,0.0814,-4.9608,126.16040000000001,0.5813999999999999
Willy_William,Willy William,1,Willy_William,75.0,0.548,0.704,2.25e-05,0.143,0.0777,-4.838,104.666,0.288
Aminé,Aminé,1,Aminé,73.0,0.94,0.335,0.0,0.262,0.505,-10.179,120.04,0.707
Cardi_B,Cardi B,13,Cardi_B,73.6923076923077,0.8543846153846155,0.6783846153846155,0.0014853569230769232,0.1649076923076923,0.19904615384615384,-5.8253076923076925,127.33107692307694,0.5503846153846154
blackbear,blackbear,1,blackbear,73.0,0.745,0.593,5.06e-06,0.123,0.0524,-6.35,111.001,0.17
KYLE,KYLE,1,KYLE,72.0,0.746,0.653,0.0,0.229,0.289,-6.745,75.016,0.672
Lil_Yachty,Lil Yachty,1,Lil_Yachty,72.0,0.746,0.653,0.0,0.229,0.289,-6.745,75.016,0.672
The_Vamps,The Vamps,1,The_Vamps,72.0,0.538,0.804,0.0,0.33,0.0358,-5.194,144.992,0.507
Matoma,Matoma,1,Matoma,72.0,0.538,0.804,0.0,0.33,0.0358,-5.194,144.992,0.507
Ayo_&_Teo,Ayo & Teo,1,Ayo_&_Teo,72.0,0.804,0.886,0.0,0.266,0.04,-2.512,144.946,0.789
Skip_Marley,Skip Marley,1,Skip_Marley,72.0,0.562,0.8,0.0,0.199,0.112,-5.404,95.029,0.471
girl_in_red,girl in red,1,girl_in_red,90.0,0.566,0.366,0.181,0.155,0.028,-12.808,129.96,0.237
Offset,Offset,3,Offset,78.66666666666667,0.875,0.53,1.6833333333333334e-05,0.10246666666666666,0.16733333333333333,-7.169999999999999,98.68133333333333,0.393
Metro_Boomin,Metro Boomin,2,Metro_Boomin,88.5,0.7975,0.524,2.525e-05,0.09809999999999999,0.12719999999999998,-7.1425,98.9785,0.2525
Juice_WRLD,Juice WRLD,4,Juice_WRLD,84.5,0.61325,0.64225,0.0,0.28125,0.1981,-6.210500000000001,103.42500000000001,0.45775
Piso_21,Piso 21,1,Piso_21,84.0,0.681,0.788,0.0,0.0753,0.0785,-4.323,170.019,0.839
Manuel_Turizo,Manuel Turizo,3,Manuel_Turizo,82.0,0.7566666666666667,0.7573333333333334,6.6e-07,0.16543333333333332,0.06336666666666667,-4.633666666666667,129.66033333333334,0.7480000000000001
Lauv,Lauv,2,Lauv,80.5,0.6505000000000001,0.62,1.29e-06,0.1495,0.2455,-7.596500000000001,96.612,0.4585
Lil_Baby,Lil Baby,2,Lil_Baby,80.5,0.865,0.392,0.0,0.125,0.41000000000000003,-9.0175,103.466,0.47150000000000003
NF,NF,1,NF,82.0,0.662,0.714,0.0,0.179,0.121,-5.68,147.997,0.464
Maren_Morris,Maren Morris,1,Maren_Morris,81.0,0.753,0.657,0.0,0.112,0.0449,-3.061,107.01,0.437
Grey,Grey,1,Grey,81.0,0.753,0.657,0.0,0.112,0.0449,-3.061,107.01,0.437
Dynoro,Dynoro,1,Dynoro,81.0,0.694,0.77,1.1e-05,0.118,0.149,-5.335,125.905,0.163
Dean_Lewis,Dean Lewis,1,Dean_Lewis,80.0,0.553,0.586,0.0,0.0813,0.0362,-6.319,126.684,0.443
Sheck_Wes,Sheck Wes,1,Sheck_Wes,80.0,0.729,0.625,0.00986,0.248,0.0315,-5.266,146.034,0.261
Loud_Luxury,Loud Luxury,1,Loud_Luxury,80.0,0.752,0.764,9.44e-05,0.0543,0.038,-4.399,121.958,0.582
Brando,Brando,1,Brando,80.0,0.752,0.764,9.44e-05,0.0543,0.038,-4.399,121.958,0.582
Dennis_Lloyd,Dennis Lloyd,1,Dennis_Lloyd,80.0,0.6,0.688,1.29e-05,0.409,0.201,-8.339,99.977,0.0793
Bad_Bunny,Bad Bunny,12,Bad_Bunny,80.08333333333333,0.7425833333333333,0.6870833333333334,0.052882493333333336,0.1773666666666667,0.148575,-4.973416666666668,115.47133333333333,0.42849999999999994
Nio_Garcia,Nio Garcia,1,Nio_Garcia,77.0,0.903,0.675,1.28e-05,0.0595,0.214,-3.445,96.507,0.442
Casper_Magico,Casper Magico,1,Casper_Magico,77.0,0.903,0.675,1.28e-05,0.0595,0.214,-3.445,96.507,0.442
Darell,Darell,2,Darell,74.5,0.8245,0.6875,8.59e-05,0.08474999999999999,0.2775,-4.0569999999999995,136.27550000000002,0.5305
Nicky_Jam,Nicky Jam,2,Nicky_Jam,76.0,0.7484999999999999,0.712,0.0005364,0.17975,0.135,-4.3715,138.2375,0.568
Bazzi,Bazzi,1,Bazzi,77.0,0.71,0.789,2.77e-06,0.451,0.0722,-3.874,142.929,0.717
Zac_Efron,Zac Efron,2,Zac_Efron,74.5,0.5505,0.7215,0.02725,0.09725,0.0718,-7.1825,141.483,0.34199999999999997
Zendaya,Zendaya,2,Zendaya,74.5,0.5505,0.7215,0.02725,0.09725,0.0718,-7.1825,141.483,0.34199999999999997
Normani,Normani,3,Normani,73.66666666666667,0.6826666666666666,0.685,1.06e-06,0.21866666666666665,0.06963333333333334,-5.701999999999999,139.29033333333334,0.522
Ella_Mai,Ella Mai,2,Ella_Mai,72.5,0.519,0.6945,0.0,0.0925,0.09855,-5.3675,80.9235,0.2965
benny_blanco,benny blanco,1,benny_blanco,76.0,0.56,0.68,0.0,0.116,0.321,-7.648,89.391,0.319
Rudimental,Rudimental,1,Rudimental,74.0,0.653,0.809,0.0,0.165,0.0474,-4.057,92.213,0.55
Dan_Caplen,Dan Caplen,1,Dan_Caplen,74.0,0.653,0.809,0.0,0.165,0.0474,-4.057,92.213,0.55
Tom_Walker,Tom Walker,1,Tom_Walker,74.0,0.586,0.624,1.78e-06,0.133,0.113,-5.946,68.976,0.267
Dan_+_Shay,Dan + Shay,2,Dan_+_Shay,75.5,0.5715,0.6054999999999999,0.0,0.1215,0.027,-5.1875,88.0035,0.46199999999999997
Reik,Reik,1,Reik,74.0,0.777,0.782,0.0,0.64,0.0907,-4.435,94.023,0.773
BlocBoy_JB,BlocBoy JB,1,BlocBoy_JB,74.0,0.918,0.58,6.12e-05,0.106,0.322,-7.501,139.977,0.611
Kelsea_Ballerini,Kelsea Ballerini,1,Kelsea_Ballerini,73.0,0.575,0.571,0.0,0.0912,0.0439,-7.906,105.049,0.449
FINNEAS,FINNEAS,1,FINNEAS,73.0,0.737,0.408,0.0,0.171,0.104,-7.941,127.918,0.374
Jack_&_Jack,Jack & Jack,1,Jack_&_Jack,73.0,0.687,0.785,0.0,0.203,0.0333,-4.65,106.046,0.655
Hugh_Jackman,Hugh Jackman,1,Hugh_Jackman,73.0,0.417,0.824,0.0545,0.0725,0.105,-7.36,157.92,0.4
Keala_Settle,Keala Settle,1,Keala_Settle,73.0,0.417,0.824,0.0545,0.0725,0.105,-7.36,157.92,0.4
The_Greatest_Showman_Ensemble,The Greatest Showman Ensemble,1,The_Greatest_Showman_Ensemble,73.0,0.417,0.824,0.0545,0.0725,0.105,-7.36,157.92,0.4
Jay_Rock,Jay Rock,1,Jay_Rock,72.0,0.645,0.705,0.0,0.128,0.299,-5.008,137.133,0.376
James_Blake,James Blake,1,James_Blake,72.0,0.645,0.705,0.0,0.128,0.299,-5.008,137.133,0.376
Rich_The_Kid,Rich The Kid,1,Rich_The_Kid,72.0,0.876,0.519,0.0,0.108,0.143,-6.531,94.981,0.158
Kehlani,Kehlani,2,Kehlani,74.5,0.733,0.6785,0.0,0.1114,0.11199999999999999,-4.4115,129.086,0.494
Maluma,Maluma,2,Maluma,75.5,0.7525,0.7324999999999999,1.965e-05,0.1303,0.318,-4.7635000000000005,189.071,0.653
Nego_do_Borel,Nego do Borel,1,Nego_do_Borel,72.0,0.722,0.738,1.47e-05,0.198,0.247,-6.073,198.075,0.748
Chris_Stapleton,Chris Stapleton,1,Chris_Stapleton,72.0,0.707,0.632,1.09e-05,0.0841,0.0789,-7.031,97.04,0.372
Dzeko,Dzeko,1,Dzeko,72.0,0.747,0.834,0.0,0.0586,0.045,-2.867,128.005,0.687
Preme,Preme,1,Preme,72.0,0.747,0.834,0.0,0.0586,0.045,-2.867,128.005,0.687
King_Princess,King Princess,1,King_Princess,72.0,0.6,0.535,4.7e-06,0.162,0.107,-7.043,71.912,0.269
Sofía_Reyes,Sofía Reyes,1,Sofía_Reyes,70.0,0.792,0.895,0.0,0.0501,0.0589,-3.112,94.968,0.794
De_La_Ghetto,De La Ghetto,1,De_La_Ghetto,70.0,0.792,0.895,0.0,0.0501,0.0589,-3.112,94.968,0.794
6ix9ine,6ix9ine,2,6ix9ine,72.0,0.7555000000000001,0.5225,0.0,0.11499999999999999,0.356,-7.2895,109.495,0.4095
Murda_Beatz,Murda Beatz,1,Murda_Beatz,69.0,0.93,0.383,0.0,0.119,0.409,-9.34,125.967,0.385
Lil_Nas_X,Lil Nas X,6,Lil_Nas_X,77.16666666666667,0.7626666666666666,0.6313333333333333,3.716666666666666e-07,0.13620000000000002,0.1239,-6.0675,140.46216666666666,0.6361666666666667
Billy_Ray_Cyrus,Billy Ray Cyrus,1,Billy_Ray_Cyrus,78.0,0.878,0.619,0.0,0.113,0.102,-5.56,136.041,0.639
Alec_Benjamin,Alec Benjamin,1,Alec_Benjamin,87.0,0.652,0.557,0.0,0.124,0.0318,-5.714,150.073,0.483
Bradley_Cooper,Bradley Cooper,1,Bradley_Cooper,85.0,0.572,0.385,0.0,0.231,0.0308,-6.362,95.799,0.323
Lewis_Capaldi,Lewis Capaldi,6,Lewis_Capaldi,83.66666666666667,0.6011666666666667,0.46466666666666673,0.0,0.12483333333333334,0.0426,-5.900166666666666,109.051,0.3476666666666666
Ava_Max,Ava Max,2,Ava_Max,79.5,0.7005,0.6815,0.0,0.2595,0.04525,-4.695,131.5455,0.624
Gesaffelstein,Gesaffelstein,1,Gesaffelstein,84.0,0.658,0.671,0.000927,0.115,0.0363,-12.21,100.966,0.166
Lil_Tecca,Lil Tecca,1,Lil_Tecca,84.0,0.745,0.642,0.0,0.0658,0.287,-6.257,179.974,0.226
Tyler,Tyler,2,Tyler,86.5,0.556,0.5285,6.735000000000001e-06,0.452,0.0822,-9.044,79.0965,0.5165
_The_Creator, The Creator,2,_The_Creator,86.5,0.556,0.5285,6.735000000000001e-06,0.452,0.0822,-9.044,79.0965,0.5165
Regard,Regard,2,Regard,81.0,0.88,0.751,6.43e-05,0.106,0.0874,-4.258,117.948,0.884
Social_House,Social House,1,Social_House,80.0,0.4,0.795,0.0,0.159,0.461,-3.731,190.097,0.702
Polo_G,Polo G,2,Polo_G,80.5,0.7805,0.5875,0.0,0.0994,0.35450000000000004,-6.9905,124.5755,0.349
Lil_Tjay,Lil Tjay,2,Lil_Tjay,80.5,0.8395,0.516,6.75e-07,0.1024,0.26045,-7.3774999999999995,136.5305,0.2315
Dave,Dave,1,Dave,79.0,0.812,0.496,0.0,0.0955,0.297,-5.969,109.979,0.55
Burna_Boy,Burna Boy,1,Burna_Boy,79.0,0.812,0.496,0.0,0.0955,0.297,-5.969,109.979,0.55
Snow,Snow,1,Snow,79.0,0.737,0.86,1.94e-06,0.0574,0.0593,-2.652,93.989,0.656
Tones_And_I,Tones And I,2,Tones_And_I,77.5,0.824,0.5874999999999999,0.00010449999999999999,0.149,0.09305,-6.4005,98.02799999999999,0.5135000000000001
BTS,BTS,6,BTS,41.666666666666664,0.6976666666666667,0.7155,0.0,0.16796666666666668,0.07680000000000001,-5.081333333333333,114.65749999999998,0.6768333333333333
Troye_Sivan,Troye Sivan,1,Troye_Sivan,77.0,0.548,0.735,0.0,0.195,0.236,-7.572,101.252,0.498
Tainy,Tainy,2,Tainy,75.5,0.6930000000000001,0.716,6.455999999999999e-05,0.173,0.213,-4.6370000000000005,150.07850000000002,0.369
Anuel_AA,Anuel AA,2,Anuel_AA,75.0,0.7965,0.8055000000000001,0.004409499999999999,0.1091,0.1071,-3.929,98.507,0.6575
KAROL_G,KAROL G,5,KAROL_G,77.8,0.7958000000000001,0.7243999999999999,0.0018892,0.09444,0.18824000000000002,-3.7686,128.3962,0.6668
Mabel,Mabel,1,Mabel,76.0,0.674,0.881,3.01e-06,0.0793,0.147,-2.853,98.994,0.234
Mustard,Mustard,1,Mustard,76.0,0.682,0.559,0.0,0.344,0.127,-5.545,202.015,0.137
Whitney_Houston,Whitney Houston,1,Whitney_Houston,76.0,0.693,0.678,5.71e-06,0.101,0.0324,-7.159,103.952,0.404
Lunay,Lunay,1,Lunay,75.0,0.795,0.783,0.0,0.437,0.0432,-4.271,92.01,0.799
Lizzo,Lizzo,3,Lizzo,71.33333333333333,0.7413333333333334,0.758,0.0,0.3276666666666666,0.09649999999999999,-3.9166666666666665,124.35366666666665,0.518
CHVRCHES,CHVRCHES,1,CHVRCHES,75.0,0.791,0.565,0.0,0.156,0.0439,-3.933,99.961,0.181
BLACKPINK,BLACKPINK,1,BLACKPINK,75.0,0.763,0.835,0.00221,0.225,0.191,-5.234,131.875,0.645
Dominic_Fike,Dominic Fike,1,Dominic_Fike,75.0,0.815,0.518,0.0,0.104,0.0897,-6.594,151.891,0.877
NLE_Choppa,NLE Choppa,1,NLE_Choppa,74.0,0.894,0.511,0.0,0.14,0.421,-4.768,120.077,0.567
Blueface,Blueface,1,Blueface,74.0,0.894,0.511,0.0,0.14,0.421,-4.768,120.077,0.567
Pedro_Capó,Pedro Capó,1,Pedro_Capó,74.0,0.826,0.773,0.0,0.143,0.0524,-4.218,126.899,0.761
Farruko,Farruko,2,Farruko,78.5,0.794,0.7695000000000001,3.49e-05,0.1355,0.04335,-4.0865,128.45,0.6015
Queen,Queen,1,Queen,74.0,0.392,0.402,0.0,0.243,0.0536,-9.961,143.883,0.228
MEDUZA,MEDUZA,1,MEDUZA,74.0,0.677,0.744,0.00016,0.074,0.0295,-6.806,124.08,0.631
Goodboys,Goodboys,1,Goodboys,74.0,0.677,0.744,0.00016,0.074,0.0295,-6.806,124.08,0.631
Paulo_Londra,Paulo Londra,1,Paulo_Londra,73.0,0.767,0.709,0.0,0.0745,0.336,-4.47,171.993,0.72
Kane_Brown,Kane Brown,1,Kane_Brown,73.0,0.659,0.625,0.0,0.582,0.045,-2.253,88.042,0.442
Saweetie,Saweetie,2,Saweetie,72.5,0.8694999999999999,0.7885,1.805e-06,0.0678,0.197,-5.207,99.52799999999999,0.4945
Sech,Sech,1,Sech,72.0,0.746,0.7,0.000159,0.11,0.341,-4.669,176.044,0.619
Flipp_Dinero,Flipp Dinero,1,Flipp_Dinero,72.0,0.792,0.743,0.0,0.183,0.0851,-2.806,150.024,0.742
DaBaby,DaBaby,3,DaBaby,74.66666666666667,0.7746666666666666,0.7256666666666666,0.0,0.09846666666666666,0.2167,-6.075,89.46633333333334,0.7520000000000001
Freya_Ridings,Freya Ridings,1,Freya_Ridings,70.0,0.386,0.136,0.0,0.0653,0.0458,-9.267,67.016,0.0976
iann_dior,iann dior,3,iann_dior,78.0,0.6773333333333333,0.6876666666666665,0.0,0.26333333333333336,0.03726666666666667,-4.517666666666666,87.50866666666667,0.5423333333333333
AJ_Tracey,AJ Tracey,1,AJ_Tracey,70.0,0.902,0.839,0.0,0.102,0.208,-9.447,133.989,0.727
Ed_Sheeran_&_Justin_Bieber,Ed Sheeran & Justin Bieber,1,Ed_Sheeran_&_Justin_Bieber,69.0,0.798,0.676,0.0,0.0894,0.0442,-5.041,101.956,0.843
Roddy_Ricch,Roddy Ricch,3,Roddy_Ricch,76.66666666666667,0.7616666666666667,0.5596666666666666,0.0,0.34299999999999997,0.20996666666666666,-8.632333333333333,101.82933333333334,0.4166666666666667
SAINt_JHN,SAINt JHN,1,SAINt_JHN,58.0,0.785,0.721,0.00432,0.285,0.0506,-5.457,121.962,0.894
Imanbek,Imanbek,1,Imanbek,58.0,0.785,0.721,0.00432,0.285,0.0506,-5.457,121.962,0.894
Powfu,Powfu,1,Powfu,83.0,0.726,0.431,0.0,0.696,0.135,-8.765,144.026,0.348
beabadoobee,beabadoobee,1,beabadoobee,83.0,0.726,0.431,0.0,0.696,0.135,-8.765,144.026,0.348
Trevor_Daniel,Trevor Daniel,1,Trevor_Daniel,79.0,0.785,0.431,0.0,0.0887,0.0364,-8.756,127.085,0.236
Arizona_Zervas,Arizona Zervas,1,Arizona_Zervas,78.0,0.621,0.601,0.0,0.46,0.148,-5.616,116.735,0.457
Lil_Mosey,Lil Mosey,1,Lil_Mosey,76.0,0.774,0.554,0.0,0.132,0.0383,-7.909,99.034,0.349
Doja_Cat,Doja Cat,10,Doja_Cat,76.3,0.7845,0.6423,0.004363881,0.13113000000000002,0.15384,-5.8055,110.8964,0.5549000000000001
Jawsh_685,Jawsh 685,1,Jawsh_685,75.0,0.767,0.481,0.0,0.269,0.0803,-8.52,150.076,0.761
Topic,Topic,1,Topic,78.0,0.789,0.72,0.0,0.129,0.218,-5.652,122.031,0.664
A7S,A7S,1,A7S,78.0,0.789,0.72,0.0,0.129,0.218,-5.652,122.031,0.664
24kGoldn,24kGoldn,2,24kGoldn,82.0,0.701,0.716,0.0,0.324,0.0361,-3.671,91.007,0.732
Megan_Thee_Stallion,Megan Thee Stallion,4,Megan_Thee_Stallion,60.75,0.8605,0.631,0.0,0.1426,0.23675000000000002,-6.214499999999999,109.04375,0.5682499999999999
Surfaces,Surfaces,1,Surfaces,74.0,0.869,0.555,0.0,0.0746,0.0454,-5.984,112.003,0.738
BENEE,BENEE,1,BENEE,62.0,0.862,0.631,0.000209,0.123,0.0515,-4.746,128.978,0.841
Gus_Dapperton,Gus Dapperton,1,Gus_Dapperton,62.0,0.862,0.631,0.000209,0.123,0.0515,-4.746,128.978,0.841
Surf_Mesa,Surf Mesa,1,Surf_Mesa,77.0,0.674,0.774,0.00188,0.393,0.0892,-7.567,112.05,0.33
Emilee,Emilee,1,Emilee,77.0,0.674,0.774,0.00188,0.393,0.0892,-7.567,112.05,0.33
THE_SCOTTS,THE SCOTTS,1,THE_SCOTTS,76.0,0.716,0.537,0.0,0.157,0.0514,-7.648,129.979,0.28
Jowell_&_Randy,Jowell & Randy,1,Jowell_&_Randy,78.0,0.607,0.829,0.0,0.107,0.379,-4.074,96.172,0.685
Ñengo_Flow,Ñengo Flow,1,Ñengo_Flow,78.0,0.607,0.829,0.0,0.107,0.379,-4.074,96.172,0.685
JP_Saxe,JP Saxe,1,JP_Saxe,79.0,0.464,0.473,0.0,0.109,0.129,-10.086,75.801,0.604
Olivia_Rodrigo,Olivia Rodrigo,5,Olivia_Rodrigo,49.4,0.49420000000000003,0.5156,4.76e-06,0.1916,0.09434000000000001,-6.935799999999999,146.4268,0.28137999999999996
Måneskin,Måneskin,2,Måneskin,84.0,0.732,0.704,0.0,0.26849999999999996,0.04455,-4.4079999999999995,133.2545,0.7735
Daniel_Caesar,Daniel Caesar,1,Daniel_Caesar,83.0,0.677,0.696,0.0,0.42,0.119,-6.181,90.03,0.464
Giveon,Giveon,2,Giveon,82.5,0.5630000000000001,0.5805,5.1e-07,0.3615,0.09905,-7.5725,89.55850000000001,0.5035000000000001
Anderson_.Paak,Anderson .Paak,2,Anderson_.Paak,11.5,0.647,0.607,0.0,0.13135000000000002,0.03075,-8.1645,130.0575,0.7084999999999999
Silk_Sonic,Silk Sonic,2,Silk_Sonic,11.5,0.647,0.607,0.0,0.13135000000000002,0.03075,-8.1645,130.0575,0.7084999999999999
The_Kid_LAROI,The Kid LAROI,2,The_Kid_LAROI,78.0,0.623,0.6165,0.0,0.0993,0.03875,-5.8705,131.244,0.47250000000000003
Kali_Uchis,Kali Uchis,2,Kali_Uchis,88.0,0.6055,0.5415000000000001,3.745e-06,0.156,0.07305,-9.119,81.26400000000001,0.5865
LISA,LISA,1,LISA,78.0,0.831,0.554,6.12e-05,0.152,0.218,-9.998,140.026,0.396
Jack_Harlow,Jack Harlow,1,Jack_Harlow,79.0,0.741,0.691,0.0,0.0476,0.0672,-7.395,150.087,0.892
Masked_Wolf,Masked Wolf,1,Masked_Wolf,76.0,0.778,0.695,0.0,0.15,0.0913,-6.865,149.996,0.472
Rauw_Alejandro,Rauw Alejandro,2,Rauw_Alejandro,74.0,0.8015,0.631,0.0016565,0.09490000000000001,0.06104999999999999,-5.3685,138.926,0.503
Glass_Animals,Glass Animals,1,Glass_Animals,90.0,0.761,0.525,6.7e-06,0.0921,0.0944,-6.9,80.87,0.531
CKay,CKay,1,CKay,81.0,0.727,0.739,0.00137,0.161,0.0411,-3.805,93.005,0.533
Bella_Poarch,Bella Poarch,1,Bella_Poarch,73.0,0.855,0.463,1.77e-05,0.347,0.0367,-7.454,102.931,0.866
Jhayco,Jhayco,1,Jhayco,79.0,0.731,0.573,5.22e-05,0.113,0.0544,-10.059,109.928,0.145
6LACK,6LACK,1,6LACK,81.0,0.907,0.393,1.35e-06,0.135,0.0539,-7.636,104.949,0.202
CJ,CJ,1,CJ,72.0,0.719,0.648,0.0,0.127,0.125,-7.6,140.201,0.66
ROSALÍA,ROSALÍA,1,ROSALÍA,80.0,0.856,0.618,0.0,0.0866,0.286,-4.892,81.993,0.391
Myke_Towers,Myke Towers,2,Myke_Towers,85.0,0.7104999999999999,0.677,0.00081,0.09584999999999999,0.06615,-4.340999999999999,130.0035,0.6445000000000001
Juhn,Juhn,1,Juhn,75.0,0.713,0.617,0.0,0.0962,0.0887,-4.637,168.021,0.682
Internet_Money,Internet Money,1,Internet_Money,61.0,0.799,0.66,0.0,0.111,0.079,-6.153,140.04,0.471
Gunna,Gunna,1,Gunna,61.0,0.799,0.66,0.0,0.111,0.079,-6.153,140.04,0.471
Don_Toliver,Don Toliver,1,Don_Toliver,61.0,0.799,0.66,0.0,0.111,0.079,-6.153,140.04,0.471
NAV,NAV,1,NAV,61.0,0.799,0.66,0.0,0.111,0.079,-6.153,140.04,0.471
Pop_Smoke,Pop Smoke,1,Pop_Smoke,0.0,0.584,0.547,1.64e-06,0.134,0.382,-8.502,83.917,0.56
Joel_Corry,Joel Corry,1,Joel_Corry,79.0,0.734,0.874,1.14e-05,0.0489,0.0662,-3.158,122.953,0.905
ROSÉ,ROSÉ,1,ROSÉ,72.0,0.311,0.607,0.0,0.131,0.11,-6.578,188.7,0.286
Morray,Morray,1,Morray,80.0,0.597,0.587,0.0,0.214,0.137,-7.026,140.021,0.0753
Travis_Barker,Travis Barker,1,Travis_Barker,64.0,0.39,0.83,0.0,0.156,0.0563,-5.201,90.021,0.191
